graph,order,freq,score
alex,GLLGBGGB,"((4.0, 5.0), (4.0,), (5.0,), (0.0, 5.0), (2.0,), (3.0, 2.0), (3.0, 1.0), (2.0,))",777.9973131484693
alex,GLGGGGGG,"((3.0, 6.0), (4.0,), (3.0, 6.0), (1.0, 0.0), (1.0, 7.0), (3.0, 3.0), (3.0, 4.0), (1.0, 1.0))",778.2078554085862
alex,GLGGLGBB,"((2.0, 6.0), (4.0,), (3.0, 4.0), (3.0, 2.0), (5.0,), (4.0, 4.0), (1.0,), (3.0,))",781.0848491646052
alex,GGLBLGGB,"((3.0, 6.0), (1.0, 3.0), (5.0,), (7.0,), (5.0,), (3.0, 0.0), (3.0, 5.0), (7.0,))",785.5594333680613
alex,GBGGLGGB,"((3.0, 6.0), (6.0,), (3.0, 5.0), (3.0, 0.0), (5.0,), (4.0, 4.0), (3.0, 4.0), (2.0,))",785.7238008967964
alex,GLLGBGGB,"((2.0, 5.0), (4.0,), (5.0,), (0.0, 5.0), (2.0,), (3.0, 2.0), (3.0, 1.0), (2.0,))",787.8452321050663
alex,GGGLLBGB,"((3.0, 6.0), (4.0, 0.0), (4.0, 3.0), (5.0,), (5.0,), (1.0,), (3.0, 4.0), (3.0,))",789.1423809448587
alex,GLLGBGGB,"((4.0, 5.0), (3.0,), (5.0,), (0.0, 5.0), (2.0,), (3.0, 3.0), (4.0, 0.0), (2.0,))",790.385057024163
alex,GLBLGGGB,"((3.0, 6.0), (4.0,), (4.0,), (5.0,), (0.0, 6.0), (4.0, 3.0), (3.0, 4.0), (7.0,))",792.9635149760701
alex,GLGGGGGG,"((2.0, 5.0), (4.0,), (3.0, 6.0), (1.0, 0.0), (1.0, 7.0), (3.0, 3.0), (3.0, 4.0), (1.0, 1.0))",794.3097490136597
alex,GLBLGGGB,"((3.0, 6.0), (4.0,), (4.0,), (5.0,), (0.0, 6.0), (4.0, 3.0), (3.0, 4.0), (5.0,))",794.502653686924
alex,GLBLGGGB,"((3.0, 6.0), (4.0,), (4.0,), (5.0,), (0.0, 6.0), (4.0, 3.0), (3.0, 4.0), (5.0,))",794.502653686924
alex,GLBLGGGB,"((3.0, 6.0), (4.0,), (4.0,), (5.0,), (0.0, 6.0), (4.0, 3.0), (3.0, 4.0), (5.0,))",794.502653686924
alex,GLBLGGGB,"((3.0, 6.0), (4.0,), (4.0,), (3.0,), (0.0, 5.0), (4.0, 3.0), (3.0, 4.0), (7.0,))",794.9591151897329
alex,GLBGGGGB,"((3.0, 6.0), (4.0,), (4.0,), (0.0, 0.0), (4.0, 6.0), (3.0, 3.0), (3.0, 4.0), (6.0,))",795.6937408383397
alex,GLBGGGGB,"((3.0, 6.0), (4.0,), (4.0,), (0.0, 0.0), (4.0, 6.0), (3.0, 3.0), (3.0, 4.0), (6.0,))",795.6937408383397
alex,GLBGGGGB,"((3.0, 6.0), (4.0,), (4.0,), (0.0, 0.0), (4.0, 6.0), (3.0, 3.0), (3.0, 4.0), (6.0,))",795.6937408383397
alex,GLBGGGGB,"((3.0, 6.0), (4.0,), (4.0,), (0.0, 0.0), (4.0, 6.0), (3.0, 3.0), (3.0, 4.0), (6.0,))",795.6937408383397
alex,GLBLGGGB,"((3.0, 6.0), (4.0,), (4.0,), (5.0,), (0.0, 6.0), (4.0, 3.0), (3.0, 4.0), (3.0,))",797.0422402806984
alex,GLGGLBGB,"((2.0, 6.0), (4.0,), (3.0, 5.0), (1.0, 1.0), (5.0,), (6.0,), (3.0, 3.0), (7.0,))",799.6784936713863
alex,GLGGBGGB,"((4.0, 5.0), (3.0,), (2.0, 6.0), (0.0, 5.0), (2.0,), (3.0, 2.0), (3.0, 4.0), (2.0,))",802.0588549440469
alex,GBGLLGGG,"((3.0, 6.0), (4.0,), (1.0, 5.0), (5.0,), (5.0,), (3.0, 3.0), (4.0, 1.0), (3.0, 4.0))",802.7309664370208
alex,GLGGGGGG,"((4.0, 5.0), (4.0,), (3.0, 6.0), (0.0, 5.0), (1.0, 4.0), (3.0, 3.0), (3.0, 4.0), (1.0, 1.0))",804.6322813316553
alex,GLBBLGGB,"((3.0, 6.0), (4.0,), (4.0,), (0.0,), (5.0,), (4.0, 3.0), (3.0, 4.0), (6.0,))",806.2098688951824
alex,GLBLBGGG,"((2.0, 6.0), (4.0,), (4.0,), (5.0,), (1.0,), (3.0, 3.0), (4.0, 5.0), (2.0, 1.0))",806.3911755203817
alex,GLLGBGGG,"((4.0, 5.0), (3.0,), (5.0,), (0.0, 5.0), (2.0,), (4.0, 3.0), (3.0, 4.0), (1.0, 4.0))",806.9398593628872
alex,GLBGLGGB,"((3.0, 6.0), (4.0,), (3.0,), (0.0, 0.0), (5.0,), (3.0, 0.0), (1.0, 5.0), (7.0,))",809.0139205015222
alex,GLBLGGGB,"((2.0, 6.0), (4.0,), (4.0,), (5.0,), (0.0, 6.0), (4.0, 3.0), (3.0, 4.0), (5.0,))",809.9895479400157
alex,GLBLGGGB,"((2.0, 5.0), (4.0,), (4.0,), (5.0,), (0.0, 6.0), (4.0, 3.0), (3.0, 4.0), (5.0,))",810.2441285204625
alex,GLBLGGGB,"((2.0, 5.0), (4.0,), (3.0,), (5.0,), (0.0, 6.0), (4.0, 3.0), (3.0, 4.0), (5.0,))",813.4563684987479
alex,GLGLGGGB,"((4.0, 0.0), (4.0,), (4.0, 6.0), (5.0,), (2.0, 5.0), (3.0, 3.0), (2.0, 5.0), (7.0,))",820.0856808857615
alex,GLBLLBGB,"((3.0, 6.0), (4.0,), (4.0,), (5.0,), (5.0,), (1.0,), (3.0, 4.0), (3.0,))",822.699386227535
alex,GLBGGGGB,"((3.0, 6.0), (4.0,), (4.0,), (0.0, 5.0), (3.0, 5.0), (3.0, 0.0), (0.0, 4.0), (7.0,))",822.7219055424157
alex,GLBGGGGG,"((3.0, 6.0), (4.0,), (4.0,), (0.0, 0.0), (4.0, 6.0), (3.0, 3.0), (3.0, 4.0), (0.0, 4.0))",825.4302648380519
alex,GLGLLGGB,"((3.0, 6.0), (4.0,), (1.0, 0.0), (3.0,), (5.0,), (0.0, 4.0), (4.0, 5.0), (3.0,))",825.5948449573385
alex,GLGLLBGB,"((3.0, 2.0), (4.0,), (3.0, 6.0), (5.0,), (5.0,), (1.0,), (3.0, 4.0), (3.0,))",826.3575877354251
