Graph,Component,Freq,Layer,Metric,Time,Power,Freq_Host
res50,L,0,6,out,,,
res50,L,0,6,trans,,,
res50,L,0,7,in,,,
res50,L,0,7,task,71.4275,3617.96071632599,
res50,L,0,7,out,,,
res50,L,0,7,trans,,,
res50,L,0,8,in,,,
res50,L,0,8,task,105.198,3721.1464312939534,
res50,L,0,8,out,,,
res50,L,0,8,trans,,,
res50,L,0,9,in,,,
res50,L,0,9,task,70.8668,3660.71859412762,
res50,L,0,9,out,,,
res50,L,0,9,trans,,,
res50,L,0,10,in,,,
res50,L,0,10,task,70.7479,3658.423776184036,
res50,L,0,10,out,,,
res50,L,0,10,trans,,,
res50,L,0,11,in,,,
res50,L,0,11,task,70.7351,3657.5834266709926,
res50,L,0,11,out,,,
res50,L,0,11,trans,,,
res50,L,0,12,in,,,
res50,L,0,12,task,70.9388,3655.8159099077875,
res50,L,0,12,out,,,
res50,L,0,12,trans,,,
res50,L,0,13,in,,,
res50,L,0,13,task,70.7841,3661.6484265720396,
res50,L,0,13,out,,,
res50,L,0,13,trans,,,
res50,L,0,14,in,,,
res50,L,0,14,task,124.6435,3767.9714543925174,
res50,L,0,14,out,,,
res50,L,0,14,trans,,,
res50,L,0,15,in,,,
res50,L,0,15,task,87.3207,3721.242829872566,
res50,L,0,15,out,,,
res50,L,0,15,trans,,,
res50,L,0,16,in,,,
res50,L,0,16,task,89.6402,3720.0521400888433,
res50,L,0,16,out,,,
res50,L,0,16,trans,,,
res50,L,0,17,in,,,
res50,L,0,17,task,3.9746,3628.116666666668,
res50,L,0,17,out,0.8549,,
res50,L,0,17,trans,,,
res50,L,1,0,in,81.6846,3165.9959762860076,
res50,L,1,0,task,61.6893,3701.0183536585378,
res50,L,1,0,out,,,
res50,L,1,0,trans,0.0,,
res50,L,1,1,in,,,
res50,L,1,1,task,78.4148,3651.6911040723976,
res50,L,1,1,out,,,
res50,L,1,1,trans,,,
res50,L,1,2,in,,,
res50,L,1,2,task,76.2656,3680.3940776310537,
res50,L,1,2,out,,,
res50,L,1,2,trans,,,
res50,L,1,3,in,,,
res50,L,1,3,task,76.0718,3683.655527811122,
res50,L,1,3,out,,,
res50,L,1,3,trans,,,
res50,L,1,4,in,,,
res50,L,1,4,task,89.7184,3664.3609195402323,
res50,L,1,4,out,,,
res50,L,1,4,trans,,,
res50,L,1,5,in,,,
res50,L,1,5,task,60.113,3654.143846153847,
res50,L,1,5,out,,,
res50,L,1,5,trans,,,
res50,L,1,6,in,,,
res50,L,1,6,task,60.1747,3646.8040384615388,
res50,L,1,6,out,,,
res50,L,1,6,trans,,,
res50,L,1,7,in,,,
res50,L,1,7,task,60.2317,3654.016377770433,
res50,L,1,7,out,,,
res50,L,1,7,trans,,,
res50,L,1,8,in,,,
res50,L,1,8,task,84.68,3817.7489302082263,
res50,L,1,8,out,,,
res50,L,1,8,trans,,,
res50,L,1,9,in,,,
res50,L,1,9,task,56.7807,3733.5457623615525,
res50,L,1,9,out,,,
res50,L,1,9,trans,,,
res50,L,1,10,in,,,
res50,L,1,10,task,56.8189,3732.565076398307,
res50,L,1,10,out,,,
res50,L,1,10,trans,,,
res50,L,1,11,in,,,
res50,L,1,11,task,56.9286,3730.799553500869,
res50,L,1,11,out,,,
res50,L,1,11,trans,,,
res50,L,1,12,in,,,
res50,L,1,12,task,57.0491,3735.2917782154627,
res50,L,1,12,out,,,
res50,L,1,12,trans,,,
res50,L,1,13,in,,,
res50,L,1,13,task,56.9272,3728.300114588273,
res50,L,1,13,out,,,
res50,L,1,13,trans,,,
res50,L,1,14,in,,,
res50,L,1,14,task,107.9345,3790.215905238192,
res50,L,1,14,out,,,
res50,L,1,14,trans,,,
res50,L,1,15,in,,,
res50,L,1,15,task,75.0887,3760.287646264891,
res50,L,1,15,out,,,
res50,L,1,15,trans,,,
res50,L,1,16,in,,,
res50,L,1,16,task,77.4354,3751.42043937575,
res50,L,1,16,out,,,
res50,L,1,16,trans,,,
res50,L,1,17,in,,,
res50,L,1,17,task,3.3555,3560.8666666666672,
res50,L,1,17,out,0.6179,,
res50,L,1,17,trans,,,
res50,L,2,0,in,60.1082,3211.20786645525,
res50,L,2,0,task,52.0764,3792.1244537815114,
res50,L,2,0,out,,,
res50,L,2,0,trans,0.0,,
res50,L,2,1,in,,,
res50,L,2,1,task,67.3704,3745.220581395349,
res50,L,2,1,out,,,
res50,L,2,1,trans,,,
res50,L,2,2,in,,,
res50,L,2,2,task,65.5318,3765.5457565690117,
res50,L,2,2,out,,,
res50,L,2,2,trans,,,
res50,L,2,3,in,,,
res50,L,2,3,task,65.4558,3778.2631053055475,
res50,L,2,3,out,,,
res50,L,2,3,trans,,,
res50,L,2,4,in,,,
res50,L,2,4,task,76.5921,3756.8507363488748,
res50,L,2,4,out,,,
res50,L,2,4,trans,,,
res50,L,2,5,in,,,
res50,L,2,5,task,51.3034,3750.8993710211366,
res50,L,2,5,out,,,
res50,L,2,5,trans,,,
res50,L,2,6,in,,,
res50,L,2,6,task,51.3349,3753.924183855361,
res50,L,2,6,out,,,
res50,L,2,6,trans,,,
res50,L,2,7,in,,,
res50,L,2,7,task,51.2422,3744.913715304304,
res50,L,2,7,out,,,
res50,L,2,7,trans,,,
res50,L,2,8,in,,,
res50,L,2,8,task,74.7597,3913.4626122448976,
res50,L,2,8,out,,,
res50,L,2,8,trans,,,
res50,L,2,9,in,,,
res50,L,2,9,task,50.7094,3829.327896613191,
res50,L,2,9,out,,,
res50,L,2,9,trans,,,
res50,L,2,10,in,,,
res50,L,2,10,task,50.717,3816.1119930926925,
res50,L,2,10,out,,,
res50,L,2,10,trans,,,
res50,L,2,11,in,,,
res50,L,2,11,task,50.8638,3825.218360071302,
res50,L,2,11,out,,,
res50,L,2,11,trans,,,
res50,L,2,12,in,,,
res50,L,2,12,task,51.0136,3828.366073338426,
res50,L,2,12,out,,,
res50,L,2,12,trans,,,
res50,L,2,13,in,,,
res50,L,2,13,task,50.854,3817.20238095238,
res50,L,2,13,out,,,
res50,L,2,13,trans,,,
res50,L,2,14,in,,,
res50,L,2,14,task,93.4319,3950.130255018299,
res50,L,2,14,out,,,
res50,L,2,14,trans,,,
res50,L,2,15,in,,,
res50,L,2,15,task,66.3409,3868.0642963142905,
res50,L,2,15,out,,,
res50,L,2,15,trans,,,
res50,L,2,16,in,,,
res50,L,2,16,task,68.639,3876.2488495001,
res50,L,2,16,out,,,
res50,L,2,16,trans,,,
res50,L,2,17,in,,,
res50,L,2,17,task,3.1948,3559.85,
res50,L,2,17,out,0.4789,,
res50,L,2,17,trans,,,
res50,L,3,0,in,48.7143,3283.1994087837847,
res50,L,3,0,task,46.3623,3922.7918351943763,
res50,L,3,0,out,,,
res50,L,3,0,trans,0.0,,
res50,L,3,1,in,,,
res50,L,3,1,task,60.6927,3841.960536929562,
res50,L,3,1,out,,,
res50,L,3,1,trans,,,
res50,L,3,2,in,,,
res50,L,3,2,task,59.4223,3863.917533738191,
res50,L,3,2,out,,,
res50,L,3,2,trans,,,
res50,L,3,3,in,,,
res50,L,3,3,task,59.4081,3870.3123076923075,
res50,L,3,3,out,,,
res50,L,3,3,trans,,,
res50,L,3,4,in,,,
res50,L,3,4,task,70.2214,3863.4082809127344,
res50,L,3,4,out,,,
res50,L,3,4,trans,,,
res50,L,3,5,in,,,
res50,L,3,5,task,47.5465,3848.299321236561,
res50,L,3,5,out,,,
res50,L,3,5,trans,,,
res50,L,3,6,in,,,
res50,L,3,6,task,47.32,3853.3107930107526,
res50,L,3,6,out,,,
res50,L,3,6,trans,,,
res50,L,3,7,in,,,
res50,L,3,7,task,47.3042,3849.9676942815236,
res50,L,3,7,out,,,
res50,L,3,7,trans,,,
res50,L,3,8,in,,,
res50,L,3,8,task,68.3961,4030.440342509275,
res50,L,3,8,out,,,
res50,L,3,8,trans,,,
res50,L,3,9,in,,,
res50,L,3,9,task,46.8044,3918.1052077223844,
res50,L,3,9,out,,,
res50,L,3,9,trans,,,
res50,L,3,10,in,,,
res50,L,3,10,task,46.9375,3920.4409518572816,
res50,L,3,10,out,,,
res50,L,3,10,trans,,,
res50,L,3,11,in,,,
res50,L,3,11,task,47.1381,3922.4027620967763,
res50,L,3,11,out,,,
res50,L,3,11,trans,,,
res50,L,3,12,in,,,
res50,L,3,12,task,47.0898,3924.466844452591,
res50,L,3,12,out,,,
res50,L,3,12,trans,,,
res50,L,3,13,in,,,
res50,L,3,13,task,47.2416,3926.9039864369497,
res50,L,3,13,out,,,
res50,L,3,13,trans,,,
res50,L,3,14,in,,,
res50,L,3,14,task,92.1484,4001.7392498301433,
res50,L,3,14,out,,,
res50,L,3,14,trans,,,
res50,L,3,15,in,,,
res50,L,3,15,task,65.9222,3931.9721527076936,
res50,L,3,15,out,,,
res50,L,3,15,trans,,,
res50,L,3,16,in,,,
res50,L,3,16,task,68.1167,3928.4326602676733,
res50,L,3,16,out,,,
res50,L,3,16,trans,,,
res50,L,3,17,in,,,
res50,L,3,17,task,3.1159,3567.066666666667,
res50,L,3,17,out,0.4126,,
res50,L,3,17,trans,,,
res50,L,4,0,in,40.9917,3349.568298237754,
res50,L,4,0,task,42.7483,4041.229818027494,
res50,L,4,0,out,,,
res50,L,4,0,trans,0.0,,
res50,L,4,1,in,,,
res50,L,4,1,task,56.1851,3946.13513219987,
res50,L,4,1,out,,,
res50,L,4,1,trans,,,
res50,L,4,2,in,,,
res50,L,4,2,task,54.9728,3978.983302625934,
res50,L,4,2,out,,,
res50,L,4,2,trans,,,
res50,L,4,3,in,,,
res50,L,4,3,task,54.8574,3987.0092389758206,
res50,L,4,3,out,,,
res50,L,4,3,trans,,,
res50,L,4,4,in,,,
res50,L,4,4,task,63.6039,3990.2608904599833,
res50,L,4,4,out,,,
res50,L,4,4,trans,,,
res50,L,4,5,in,,,
res50,L,4,5,task,43.2743,3957.3202134646945,
res50,L,4,5,out,,,
res50,L,4,5,trans,,,
res50,L,4,6,in,,,
res50,L,4,6,task,43.1463,3953.8638898011322,
res50,L,4,6,out,,,
res50,L,4,6,trans,,,
res50,L,4,7,in,,,
res50,L,4,7,task,43.391,3956.6589098704612,
res50,L,4,7,out,,,
res50,L,4,7,trans,,,
res50,L,4,8,in,,,
res50,L,4,8,task,64.8136,4135.103520326022,
res50,L,4,8,out,,,
res50,L,4,8,trans,,,
res50,L,4,9,in,,,
res50,L,4,9,task,44.3788,4018.024790772815,
res50,L,4,9,out,,,
res50,L,4,9,trans,,,
res50,L,4,10,in,,,
res50,L,4,10,task,44.2842,4015.31212196753,
res50,L,4,10,out,,,
res50,L,4,10,trans,,,
res50,L,4,11,in,,,
res50,L,4,11,task,44.207,4024.1983262397134,
res50,L,4,11,out,,,
res50,L,4,11,trans,,,
res50,L,4,12,in,,,
res50,L,4,12,task,44.3247,4026.1537711213527,
res50,L,4,12,out,,,
res50,L,4,12,trans,,,
res50,L,4,13,in,,,
res50,L,4,13,task,44.4595,4033.722545155995,
res50,L,4,13,out,,,
res50,L,4,13,trans,,,
res50,L,4,14,in,,,
res50,L,4,14,task,86.705,4094.531994576934,
res50,L,4,14,out,,,
res50,L,4,14,trans,,,
res50,L,4,15,in,,,
res50,L,4,15,task,61.5826,4015.7751806872275,
res50,L,4,15,out,,,
res50,L,4,15,trans,,,
res50,L,4,16,in,,,
res50,L,4,16,task,63.8233,4001.242326087497,
res50,L,4,16,out,,,
res50,L,4,16,trans,,,
res50,L,4,17,in,,,
res50,L,4,17,task,3.1016,3600.683333333334,
res50,L,4,17,out,0.3618,,
res50,L,4,17,trans,,,
res50,L,5,0,in,34.8303,3491.648654244307,
res50,L,5,0,task,39.3478,4263.3361310541295,
res50,L,5,0,out,,,
res50,L,5,0,trans,0.0,,
res50,L,5,1,in,,,
res50,L,5,1,task,51.5432,4157.664035841608,
res50,L,5,1,out,,,
res50,L,5,1,trans,,,
res50,L,5,2,in,,,
res50,L,5,2,task,51.1908,4170.859449961803,
res50,L,5,2,out,,,
res50,L,5,2,trans,,,
res50,L,5,3,in,,,
res50,L,5,3,task,50.7838,4178.871239018335,
res50,L,5,3,out,,,
res50,L,5,3,trans,,,
res50,L,5,4,in,,,
res50,L,5,4,task,57.4582,4224.636747455957,
res50,L,5,4,out,,,
res50,L,5,4,trans,,,
res50,L,5,5,in,,,
res50,L,5,5,task,38.815,4198.070517094017,
res50,L,5,5,out,,,
res50,L,5,5,trans,,,
res50,L,5,6,in,,,
res50,L,5,6,task,38.8805,4175.884603988603,
res50,L,5,6,out,,,
res50,L,5,6,trans,,,
res50,L,5,7,in,,,
res50,L,5,7,task,38.8562,4184.650804843305,
res50,L,5,7,out,,,
res50,L,5,7,trans,,,
res50,L,5,8,in,,,
res50,L,5,8,task,62.0186,4322.026245919896,
res50,L,5,8,out,,,
res50,L,5,8,trans,,,
res50,L,5,9,in,,,
res50,L,5,9,task,43.7137,4163.248173690932,
res50,L,5,9,out,,,
res50,L,5,9,trans,,,
res50,L,5,10,in,,,
res50,L,5,10,task,43.9982,4167.031568144498,
res50,L,5,10,out,,,
res50,L,5,10,trans,,,
res50,L,5,11,in,,,
res50,L,5,11,task,44.0051,4160.774392976324,
res50,L,5,11,out,,,
res50,L,5,11,trans,,,
res50,L,5,12,in,,,
res50,L,5,12,task,44.2344,4161.606326341436,
res50,L,5,12,out,,,
res50,L,5,12,trans,,,
res50,L,5,13,in,,,
res50,L,5,13,task,44.2219,4163.402112664864,
res50,L,5,13,out,,,
res50,L,5,13,trans,,,
res50,L,5,14,in,,,
res50,L,5,14,task,77.2826,4315.961487155093,
res50,L,5,14,out,,,
res50,L,5,14,trans,,,
res50,L,5,15,in,,,
res50,L,5,15,task,57.3573,4178.992640818957,
res50,L,5,15,out,,,
res50,L,5,15,trans,,,
res50,L,5,16,in,,,
res50,L,5,16,task,59.6233,4177.905842577262,
res50,L,5,16,out,,,
res50,L,5,16,trans,,,
res50,L,5,17,in,,,
res50,L,5,17,task,3.0426,3615.9499999999994,
res50,L,5,17,out,0.3182,,
res50,L,5,17,trans,,,
res50,B,0,0,in,77.1027,3345.0073668234386,
res50,B,0,0,task,61.7593,3735.8394568283675,
res50,B,0,0,out,,,
res50,B,0,0,trans,0.0,,
res50,B,0,1,in,,,
res50,B,0,1,task,76.177,3725.2456199491776,
res50,B,0,1,out,,,
res50,B,0,1,trans,,,
res50,B,0,2,in,,,
res50,B,0,2,task,76.6938,3739.4728265021504,
res50,B,0,2,out,,,
res50,B,0,2,trans,,,
res50,B,0,3,in,,,
res50,B,0,3,task,71.7346,3780.5963333230948,
res50,B,0,3,out,,,
res50,B,0,3,trans,,,
res50,B,0,4,in,,,
res50,B,0,4,task,93.0009,3744.834948070873,
res50,B,0,4,out,,,
res50,B,0,4,trans,,,
res50,B,0,5,in,,,
res50,B,0,5,task,71.2312,3667.1837498001605,
res50,B,0,5,out,,,
res50,B,0,5,trans,,,
res50,B,0,6,in,,,
res50,B,0,6,task,65.109,3700.2494704846263,
res50,B,0,6,out,,,
res50,B,0,6,trans,,,
res50,B,0,7,in,,,
res50,B,0,7,task,64.0269,3708.916480619729,
res50,B,0,7,out,,,
res50,B,0,7,trans,,,
res50,B,0,8,in,,,
res50,B,0,8,task,100.2614,3838.188853672604,
res50,B,0,8,out,,,
res50,B,0,8,trans,,,
res50,B,0,9,in,,,
res50,B,0,9,task,71.3337,3718.8290518368594,
res50,B,0,9,out,,,
res50,B,0,9,trans,,,
res50,B,0,10,in,,,
res50,B,0,10,task,75.7493,3699.53049939394,
res50,B,0,10,out,,,
res50,B,0,10,trans,,,
res50,B,0,11,in,,,
res50,B,0,11,task,72.9666,3716.707061564373,
res50,B,0,11,out,,,
res50,B,0,11,trans,,,
res50,B,0,12,in,,,
res50,B,0,12,task,78.2586,3693.258146354781,
res50,B,0,12,out,,,
res50,B,0,12,trans,,,
res50,B,0,13,in,,,
res50,B,0,13,task,74.8568,3717.898884448639,
res50,B,0,13,out,,,
res50,B,0,13,trans,,,
res50,B,0,14,in,,,
res50,B,0,14,task,127.6781,3673.711042701327,
res50,B,0,14,out,,,
res50,B,0,14,trans,,,
res50,B,0,15,in,,,
res50,B,0,15,task,90.5442,3676.9598636149585,
res50,B,0,15,out,,,
res50,B,0,15,trans,,,
res50,B,0,16,in,,,
res50,B,0,16,task,91.4884,3677.7025656784854,
res50,B,0,16,out,,,
res50,B,0,16,trans,,,
res50,B,0,17,in,,,
res50,B,0,17,task,5.162,3669.5283333333336,
res50,B,0,17,out,0.7746,,
res50,B,0,17,trans,,,
res50,B,1,0,in,42.6555,3415.319330755029,
res50,B,1,0,task,42.161,3945.8149445236395,
res50,B,1,0,out,,,
res50,B,1,0,trans,0.0,,
res50,B,1,1,in,,,
res50,B,1,1,task,52.1406,3925.201830461719,
res50,B,1,1,out,,,
res50,B,1,1,trans,,,
res50,B,1,2,in,,,
res50,B,1,2,task,53.03,3938.570889134001,
res50,B,1,2,out,,,
res50,B,1,2,trans,,,
res50,B,1,3,in,,,
res50,B,1,3,task,49.2902,3994.9487215008367,
res50,B,1,3,out,,,
res50,B,1,3,trans,,,
res50,B,1,4,in,,,
res50,B,1,4,task,64.68,3955.029055345808,
res50,B,1,4,out,,,
res50,B,1,4,trans,,,
res50,B,1,5,in,,,
res50,B,1,5,task,48.6225,3850.1692724198783,
res50,B,1,5,out,,,
res50,B,1,5,trans,,,
res50,B,1,6,in,,,
res50,B,1,6,task,45.3176,3885.7477143072374,
res50,B,1,6,out,,,
res50,B,1,6,trans,,,
res50,B,1,7,in,,,
res50,B,1,7,task,44.9031,3898.2392126974037,
res50,B,1,7,out,,,
res50,B,1,7,trans,,,
res50,B,1,8,in,,,
res50,B,1,8,task,70.8363,4066.776262322563,
res50,B,1,8,out,,,
res50,B,1,8,trans,,,
res50,B,1,9,in,,,
res50,B,1,9,task,50.9554,3895.4552204963657,
res50,B,1,9,out,,,
res50,B,1,9,trans,,,
res50,B,1,10,in,,,
res50,B,1,10,task,55.0293,3859.9575719885247,
res50,B,1,10,out,,,
res50,B,1,10,trans,,,
res50,B,1,11,in,,,
res50,B,1,11,task,52.1788,3894.3331027000754,
res50,B,1,11,out,,,
res50,B,1,11,trans,,,
res50,B,1,12,in,,,
res50,B,1,12,task,55.1929,3862.890155057791,
res50,B,1,12,out,,,
res50,B,1,12,trans,,,
res50,B,1,13,in,,,
res50,B,1,13,task,52.0454,3893.1586496626114,
res50,B,1,13,out,,,
res50,B,1,13,trans,,,
res50,B,1,14,in,,,
res50,B,1,14,task,89.585,3856.4252734581496,
res50,B,1,14,out,,,
res50,B,1,14,trans,,,
res50,B,1,15,in,,,
res50,B,1,15,task,63.2772,3859.0314051217656,
res50,B,1,15,out,,,
res50,B,1,15,trans,,,
res50,B,1,16,in,,,
res50,B,1,16,task,64.6787,3858.345219852353,
res50,B,1,16,out,,,
res50,B,1,16,trans,,,
res50,B,1,17,in,,,
res50,B,1,17,task,3.5716,3656.0,
res50,B,1,17,out,0.5151,,
res50,B,1,17,trans,,,
res50,B,2,0,in,31.3872,3537.876710215709,
res50,B,2,0,task,31.8314,4255.060157028433,
res50,B,2,0,out,,,
res50,B,2,0,trans,0.0,,
res50,B,2,1,in,,,
res50,B,2,1,task,39.642,4221.480013875764,
res50,B,2,1,out,,,
res50,B,2,1,trans,,,
res50,B,2,2,in,,,
res50,B,2,2,task,39.8946,4225.72088008288,
res50,B,2,2,out,,,
res50,B,2,2,trans,,,
res50,B,2,3,in,,,
res50,B,2,3,task,37.4282,4296.41529454023,
res50,B,2,3,out,,,
res50,B,2,3,trans,,,
res50,B,2,4,in,,,
res50,B,2,4,task,48.869,4250.745147414151,
res50,B,2,4,out,,,
res50,B,2,4,trans,,,
res50,B,2,5,in,,,
res50,B,2,5,task,36.8718,4102.562234545258,
res50,B,2,5,out,,,
res50,B,2,5,trans,,,
res50,B,2,6,in,,,
res50,B,2,6,task,34.5489,4154.274951911587,
res50,B,2,6,out,,,
res50,B,2,6,trans,,,
res50,B,2,7,in,,,
res50,B,2,7,task,34.6706,4163.476088674742,
res50,B,2,7,out,,,
res50,B,2,7,trans,,,
res50,B,2,8,in,,,
res50,B,2,8,task,55.1821,4370.743645450313,
res50,B,2,8,out,,,
res50,B,2,8,trans,,,
res50,B,2,9,in,,,
res50,B,2,9,task,39.9483,4125.801747791037,
res50,B,2,9,out,,,
res50,B,2,9,trans,,,
res50,B,2,10,in,,,
res50,B,2,10,task,43.7026,4091.094299974074,
res50,B,2,10,out,,,
res50,B,2,10,trans,,,
res50,B,2,11,in,,,
res50,B,2,11,task,41.661,4117.139530304088,
res50,B,2,11,out,,,
res50,B,2,11,trans,,,
res50,B,2,12,in,,,
res50,B,2,12,task,43.7265,4088.1627847049826,
res50,B,2,12,out,,,
res50,B,2,12,trans,,,
res50,B,2,13,in,,,
res50,B,2,13,task,41.7393,4126.157231031097,
res50,B,2,13,out,,,
res50,B,2,13,trans,,,
res50,B,2,14,in,,,
res50,B,2,14,task,68.1561,4122.006259408626,
res50,B,2,14,out,,,
res50,B,2,14,trans,,,
res50,B,2,15,in,,,
res50,B,2,15,task,48.8155,4111.35939809163,
res50,B,2,15,out,,,
res50,B,2,15,trans,,,
res50,B,2,16,in,,,
res50,B,2,16,task,48.6351,4114.521123852173,
res50,B,2,16,out,,,
res50,B,2,16,trans,,,
res50,B,2,17,in,,,
res50,B,2,17,task,2.7403,3581.2,
res50,B,2,17,out,0.3814,,
res50,B,2,17,trans,,,
res50,B,3,0,in,25.4474,3665.2442854374945,
res50,B,3,0,task,26.5084,4526.3126177743825,
res50,B,3,0,out,,,
res50,B,3,0,trans,0.0,,
res50,B,3,1,in,,,
res50,B,3,1,task,33.1354,4484.966454238193,
res50,B,3,1,out,,,
res50,B,3,1,trans,,,
res50,B,3,2,in,,,
res50,B,3,2,task,33.9534,4486.611961682863,
res50,B,3,2,out,,,
res50,B,3,2,trans,,,
res50,B,3,3,in,,,
res50,B,3,3,task,31.6223,4551.342716548158,
res50,B,3,3,out,,,
res50,B,3,3,trans,,,
res50,B,3,4,in,,,
res50,B,3,4,task,41.0425,4516.80743226659,
res50,B,3,4,out,,,
res50,B,3,4,trans,,,
res50,B,3,5,in,,,
res50,B,3,5,task,30.7365,4363.477538290171,
res50,B,3,5,out,,,
res50,B,3,5,trans,,,
res50,B,3,6,in,,,
res50,B,3,6,task,29.1918,4402.691718355121,
res50,B,3,6,out,,,
res50,B,3,6,trans,,,
res50,B,3,7,in,,,
res50,B,3,7,task,28.7024,4407.9943910500915,
res50,B,3,7,out,,,
res50,B,3,7,trans,,,
res50,B,3,8,in,,,
res50,B,3,8,task,47.3278,4623.392366688922,
res50,B,3,8,out,,,
res50,B,3,8,trans,,,
res50,B,3,9,in,,,
res50,B,3,9,task,35.0322,4316.110033497859,
res50,B,3,9,out,,,
res50,B,3,9,trans,,,
res50,B,3,10,in,,,
res50,B,3,10,task,37.2397,4292.587830995793,
res50,B,3,10,out,,,
res50,B,3,10,trans,,,
res50,B,3,11,in,,,
res50,B,3,11,task,35.7653,4323.402971514243,
res50,B,3,11,out,,,
res50,B,3,11,trans,,,
res50,B,3,12,in,,,
res50,B,3,12,task,38.0138,4285.827230169861,
res50,B,3,12,out,,,
res50,B,3,12,trans,,,
res50,B,3,13,in,,,
res50,B,3,13,task,35.6906,4331.739314695368,
res50,B,3,13,out,,,
res50,B,3,13,trans,,,
res50,B,3,14,in,,,
res50,B,3,14,task,57.4097,4371.667057692279,
res50,B,3,14,out,,,
res50,B,3,14,trans,,,
res50,B,3,15,in,,,
res50,B,3,15,task,40.5269,4355.7146690692825,
res50,B,3,15,out,,,
res50,B,3,15,trans,,,
res50,B,3,16,in,,,
res50,B,3,16,task,40.9613,4358.122855386847,
res50,B,3,16,out,,,
res50,B,3,16,trans,,,
res50,B,3,17,in,,,
res50,B,3,17,task,2.3818,3566.25,
res50,B,3,17,out,0.3315,,
res50,B,3,17,trans,,,
res50,B,4,0,in,21.3853,3860.838178780283,
res50,B,4,0,task,22.7895,4927.353749999998,
res50,B,4,0,out,,,
res50,B,4,0,trans,0.0,,
res50,B,4,1,in,,,
res50,B,4,1,task,28.4004,4866.757123870283,
res50,B,4,1,out,,,
res50,B,4,1,trans,,,
res50,B,4,2,in,,,
res50,B,4,2,task,31.3002,4854.019858271008,
res50,B,4,2,out,,,
res50,B,4,2,trans,,,
res50,B,4,3,in,,,
res50,B,4,3,task,28.7932,4932.273821907204,
res50,B,4,3,out,,,
res50,B,4,3,trans,,,
res50,B,4,4,in,,,
res50,B,4,4,task,35.366,4953.390085638998,
res50,B,4,4,out,,,
res50,B,4,4,trans,,,
res50,B,4,5,in,,,
res50,B,4,5,task,26.8706,4714.193618851048,
res50,B,4,5,out,,,
res50,B,4,5,trans,,,
res50,B,4,6,in,,,
res50,B,4,6,task,24.7952,4790.232720588235,
res50,B,4,6,out,,,
res50,B,4,6,trans,,,
res50,B,4,7,in,,,
res50,B,4,7,task,24.9382,4790.789338235294,
res50,B,4,7,out,,,
res50,B,4,7,trans,,,
res50,B,4,8,in,,,
res50,B,4,8,task,41.8096,5033.70298127798,
res50,B,4,8,out,,,
res50,B,4,8,trans,,,
res50,B,4,9,in,,,
res50,B,4,9,task,30.8166,4645.773796992482,
res50,B,4,9,out,,,
res50,B,4,9,trans,,,
res50,B,4,10,in,,,
res50,B,4,10,task,33.0749,4621.787828596524,
res50,B,4,10,out,,,
res50,B,4,10,trans,,,
res50,B,4,11,in,,,
res50,B,4,11,task,33.4064,4650.062168518527,
res50,B,4,11,out,,,
res50,B,4,11,trans,,,
res50,B,4,12,in,,,
res50,B,4,12,task,33.9887,4618.033714943034,
res50,B,4,12,out,,,
res50,B,4,12,trans,,,
res50,B,4,13,in,,,
res50,B,4,13,task,31.3734,4682.0190476190455,
res50,B,4,13,out,,,
res50,B,4,13,trans,,,
res50,B,4,14,in,,,
res50,B,4,14,task,48.8174,4743.4161128601,
res50,B,4,14,out,,,
res50,B,4,14,trans,,,
res50,B,4,15,in,,,
res50,B,4,15,task,34.7089,4719.309156785247,
res50,B,4,15,out,,,
res50,B,4,15,trans,,,
res50,B,4,16,in,,,
res50,B,4,16,task,34.7935,4730.248336627141,
res50,B,4,16,out,,,
res50,B,4,16,trans,,,
res50,B,4,17,in,,,
res50,B,4,17,task,2.2344,3471.7,
res50,B,4,17,out,0.2807,,
res50,B,4,17,trans,,,
res50,B,5,0,in,18.1749,4117.938799019608,
res50,B,5,0,task,20.4539,5455.23007518797,
res50,B,5,0,out,,,
res50,B,5,0,trans,0.0,,
res50,B,5,1,in,,,
res50,B,5,1,task,24.8582,5416.481699346406,
res50,B,5,1,out,,,
res50,B,5,1,trans,,,
res50,B,5,2,in,,,
res50,B,5,2,task,26.0566,5409.388363678807,
res50,B,5,2,out,,,
res50,B,5,2,trans,,,
res50,B,5,3,in,,,
res50,B,5,3,task,24.6547,5486.805465686276,
res50,B,5,3,out,,,
res50,B,5,3,trans,,,
res50,B,5,4,in,,,
res50,B,5,4,task,31.7418,5513.121871683207,
res50,B,5,4,out,,,
res50,B,5,4,trans,,,
res50,B,5,5,in,,,
res50,B,5,5,task,23.7622,5215.70125,
res50,B,5,5,out,,,
res50,B,5,5,trans,,,
res50,B,5,6,in,,,
res50,B,5,6,task,22.1914,5313.254556489263,
res50,B,5,6,out,,,
res50,B,5,6,trans,,,
res50,B,5,7,in,,,
res50,B,5,7,task,22.1595,5305.584900793651,
res50,B,5,7,out,,,
res50,B,5,7,trans,,,
res50,B,5,8,in,,,
res50,B,5,8,task,38.1793,5560.445094017095,
res50,B,5,8,out,,,
res50,B,5,8,trans,,,
res50,B,5,9,in,,,
res50,B,5,9,task,28.286,5056.429240156988,
res50,B,5,9,out,,,
res50,B,5,9,trans,,,
res50,B,5,10,in,,,
