graph,order,freq,input_time,task_time,total_time,input_power,task_power,input_e,task_e,total_e
squeeze,BLGGBBBBLL,"((3,), (0,), (0, 1), (0, 7), (5,), (1,), (7,), (2,), (0,), (4,))",123.65,222.42800000000005,346.07800000000003,3729.726212651727,4174.425029270379,461.1806461943861,928.509010410552,1389.689656604938
squeeze,BLGGBBBBLL,"((5,), (5,), (3, 4), (2, 5), (3,), (6,), (4,), (0,), (5,), (1,))",117.383,178.12460000000004,295.5076,4136.783123543124,4470.399415040978,485.5880133908625,796.2881076444083,1281.876121035271
squeeze,BLGGBBBBLL,"((4,), (2,), (0, 1), (1, 2), (7,), (1,), (0,), (5,), (4,), (3,))",120.609,199.0715,319.6805,3941.698992673993,4255.581549071077,475.4043738074176,847.1650023459028,1322.5693761533205
squeeze,BLGGBBBBLL,"((5,), (4,), (1, 2), (3, 3), (4,), (0,), (4,), (4,), (4,), (0,))",117.77,189.01030000000003,306.7803,4128.70847027972,4346.553623825177,486.2379965448426,821.5434044052839,1307.7814009501265
squeeze,BLGGBBBBLL,"((7,), (0,), (4, 6), (3, 1), (2,), (7,), (4,), (5,), (2,), (2,))",114.234,157.1698,271.4038,4796.229318181819,4921.99117247176,547.8924599331818,773.5883681791521,1321.480828112334
squeeze,GBLLBLBLGB,"((2, 6), (0,), (3,), (3,), (2,), (5,), (7,), (1,), (1, 4), (5,))",111.301,179.89495,291.19595,4608.629617604615,4405.058357515913,512.9450850690113,792.4477529724071,1305.3928380414184
squeeze,GBLLBLBLGB,"((4, 6), (0,), (2,), (1,), (5,), (4,), (3,), (0,), (3, 3), (6,))",110.566,186.24694,296.81294,4934.111428571428,4447.117685588886,545.5449642114286,828.262060760812,1373.8070249722405
squeeze,GBLLBLBLGB,"((2, 0), (1,), (1,), (0,), (6,), (0,), (7,), (3,), (1, 2), (4,))",139.474,216.65594000000004,356.12994000000003,3499.373142768712,4105.832655106049,488.0715697145233,889.5530333746971,1377.6246030892205
squeeze,GBLLBLBLGB,"((1, 1), (3,), (4,), (3,), (4,), (0,), (6,), (4,), (2, 2), (1,))",131.228,208.17942,339.40742,3483.921659514836,4123.452608502704,457.1880715348129,858.4179724355798,1315.6060439703929
squeeze,GBLLBLBLGB,"((0, 7), (0,), (3,), (1,), (2,), (1,), (1,), (0,), (1, 3), (4,))",110.077,252.2086,362.2856,4755.4064285714285,3965.8728053705336,523.4608734378571,1000.2272280205748,1523.688101458432
squeeze,GBLLBLBLGB,"((0, 0), (5,), (5,), (3,), (0,), (3,), (5,), (3,), (2, 3), (5,))",142.632,205.64810000000008,348.28010000000006,3440.4966690743454,4172.542718015443,490.72492090341206,858.0754821287119,1348.800403032124
