graph,order,freq,input_time,task_time,total_time,input_power,task_power,input_e,task_e,total_e
google,LLGGLGLLLLG,"((1,), (0,), (0, 2), (1, 6), (3,), (2, 1), (0,), (4,), (4,), (1,), (0, 0))",79.031,371.9062,450.9372,3207.0679800222,3869.08056842922,253.45778952913452,1438.9350516983513,1692.3928412274859
google,LLGGLGLLLLG,"((5,), (0,), (3, 6), (1, 2), (4,), (0, 2), (1,), (1,), (5,), (4,), (1, 3))",35.6202,317.7637,353.3839,3571.41259881423,4079.27762489305,127.21443105228262,1296.2463514132276,1423.4607824655102
google,LLGGLGLLLLG,"((4,), (5,), (2, 1), (2, 6), (4,), (0, 2), (5,), (3,), (4,), (2,), (4, 0))",41.5834,255.8018,297.3852,3437.37491509129,4392.94825131159,142.93773604420716,1123.724069992357,1266.6618060365643
google,LLGGLGLLLLG,"((1,), (3,), (4, 2), (1, 3), (3,), (2, 0), (2,), (0,), (5,), (5,), (3, 0))",79.5393,292.4425,371.9818,3216.36157688039,4139.80152986231,255.82714837196244,1210.6539088967586,1466.481057268721
google,LLGGLGLLLLG,"((1,), (5,), (0, 5), (3, 6), (3,), (2, 6), (3,), (1,), (2,), (0,), (3, 3))",79.8154,292.0174,371.8328,3232.81959361393,4168.87902940865,258.02878899213323,1217.3852150824378,1475.414004074571
google,LLGBBBLLLLB,"((1,), (4,), (1, 0), (2,), (0,), (1,), (5,), (2,), (5,), (3,), (2,))",79.4376,303.8036,383.2412,3208.99250962001,4058.61313244451,254.91466338219053,1233.021280643919,1487.9359440261096
google,LLGBBBLLLLB,"((2,), (3,), (0, 4), (2,), (3,), (7,), (0,), (3,), (3,), (4,), (1,))",59.1044,303.8148,362.9192,3260.3737042536,4069.79106361685,192.70243156568648,1236.4627580345407,1429.1651896002272
google,LLGBBBLLLLB,"((1,), (1,), (2, 3), (1,), (0,), (3,), (4,), (5,), (0,), (2,), (1,))",79.0186,347.6675,426.6861,3191.52726813512,3892.04776639555,252.1900165898618,1353.1385168233248,1605.3285334131867
google,LLGBBBLLLLB,"((0,), (4,), (1, 2), (2,), (3,), (2,), (3,), (0,), (5,), (3,), (3,))",116.195,318.8618,435.0568,3166.94670403281,4005.57475543604,367.98337227509234,1277.2247765528955,1645.2081488279878
google,LLGBBBLLLLB,"((2,), (0,), (2, 6), (4,), (4,), (5,), (4,), (1,), (1,), (1,), (3,))",59.4746,282.5828,342.0574,3283.85117408907,4136.53943092423,195.30573503847782,1168.9148947009755,1364.2206297394534
google,LLGBBBLLLLB,"((0,), (1,), (0, 3), (6,), (4,), (0,), (2,), (1,), (4,), (1,), (2,))",116.212,331.6999,447.9119,3175.995734108,4006.50183827652,369.0888162521589,1328.956259106138,1698.045075358297
google,LLGBBBLLLLB,"((3,), (4,), (4, 1), (0,), (2,), (3,), (3,), (0,), (3,), (5,), (7,))",48.5764,311.8281,360.4045,3424.28224890029,4102.86451670669,166.33930423548006,1279.3884468020653,1445.7277510375454
google,LLGBBBLLLLB,"((0,), (4,), (2, 6), (7,), (2,), (0,), (4,), (2,), (0,), (4,), (6,))",116.238,306.828,423.066,3192.87025928458,4206.48727698075,371.13285319872097,1290.6680782214494,1661.8009314201704
google,LLGBBBLLLLB,"((4,), (1,), (1, 2), (3,), (6,), (1,), (1,), (2,), (4,), (2,), (0,))",40.8496,289.1197,329.9693,3404.16937321937,4099.50939643798,139.058957228262,1185.24892684533,1324.307884073592
google,LLGBBBLLLLB,"((0,), (1,), (4, 2), (0,), (7,), (1,), (3,), (4,), (4,), (2,), (0,))",116.169,363.4972,479.6662,3140.24054294828,3925.33361878819,364.7986036337587,1426.8477794953744,1791.646383129133
google,LLLGGGBLGBB,"((2,), (2,), (0,), (2, 5), (1, 6), (2, 0), (4,), (4,), (0, 1), (7,), (0,))",59.0656,343.134,402.1996,3263.11661149826,4016.85875306783,192.73794052811164,1378.3208113751768,1571.0587519032886
google,LLLGGGBLGBB,"((1,), (1,), (5,), (1, 4), (3, 0), (3, 4), (3,), (0,), (0, 3), (6,), (7,))",79.6023,343.2809,422.8832,3273.75836916506,4028.44847062943,260.59869582978786,1382.8894166012942,1643.488112431082
google,LLLGGGBLGBB,"((1,), (0,), (3,), (1, 2), (2, 4), (2, 5), (2,), (2,), (4, 7), (4,), (3,))",79.5103,313.7043,393.2146,3235.54101923788,4115.35406134583,257.2588371019096,1291.0042650666508,1548.2631021685604
google,LLLGGGBLGBB,"((0,), (5,), (5,), (4, 5), (4, 5), (4, 4), (6,), (1,), (4, 5), (1,), (1,))",116.37,267.663,384.033,3176.47731692868,4560.92155421422,369.64666537099055,1220.789945965641,1590.4366113366316
google,LLLGGGBLGBB,"((5,), (4,), (4,), (1, 3), (3, 5), (4, 6), (5,), (0,), (0, 6), (1,), (3,))",35.4319,315.4019,350.8338,3595.00671936759,4212.82524029167,127.37791857996051,1328.7330851559493,1456.11100373591
google,LLLGGGBLGBB,"((2,), (5,), (5,), (1, 3), (4, 4), (4, 4), (6,), (2,), (3, 1), (0,), (0,))",59.084,292.8753,351.9593,3275.6681511471,4287.08688973228,193.53957704237527,1255.5818589564083,1449.1214359987835
google,LLLGGGBLGBB,"((0,), (1,), (2,), (1, 3), (0, 4), (4, 1), (6,), (4,), (2, 2), (3,), (7,))",116.411,331.8021,448.2131,3218.63119047619,4070.7558658447,374.6840755145238,1350.6853448745896,1725.3694203891134
google,LLLGGGBLGBB,"((0,), (1,), (0,), (3, 2), (0, 4), (4, 6), (0,), (0,), (2, 1), (4,), (6,))",116.45,364.9703,481.4203,3204.64186397813,3965.96719085525,373.1805450602532,1447.460235436598,1820.6407804968512
google,LLLGGGBLGBB,"((3,), (0,), (1,), (3, 2), (4, 7), (2, 4), (2,), (5,), (4, 0), (5,), (1,))",48.0624,270.8122,318.8746,3353.47531586021,4368.32927981467,161.17607202099973,1182.9968625910267,1344.1729346120264
google,LLLGGGBLGBB,"((5,), (0,), (5,), (1, 0), (3, 6), (4, 4), (0,), (5,), (0, 2), (7,), (1,))",34.8508,334.2846,369.1354,3569.50220685112,4146.69856583362,124.400007510527,1386.1774714002654,1510.5774789107925
google,BGLLGBLBGLL,"((2,), (2, 4), (1,), (4,), (1, 3), (4,), (5,), (6,), (3, 1), (0,), (4,))",32.5604,283.7262,316.2866,3649.48399805991,4285.065665219,118.8286587704299,1215.785397943059,1334.614056713489
google,BGLLGBLBGLL,"((6,), (3, 2), (5,), (2,), (3, 2), (7,), (3,), (2,), (3, 2), (2,), (0,))",17.6788,254.6583,272.3371,4393.89733932734,4499.82932211168,77.67883228250017,1145.918885459113,1223.5977177416132
google,BGLLGBLBGLL,"((0,), (3, 4), (4,), (5,), (0, 5), (6,), (4,), (2,), (0, 5), (0,), (2,))",62.8617,366.2315,429.0932,3363.24258515182,4043.0226992906,211.41914641503817,1480.6822676952454,1692.1014141102835
google,BGLLGBLBGLL,"((0,), (1, 7), (2,), (2,), (2, 5), (1,), (4,), (3,), (0, 2), (4,), (3,))",62.8948,384.2952,447.19,3368.67955212116,3913.38183727811,211.87242669474995,1503.8938558331588,1715.7662825279087
google,BGLLGBLBGLL,"((1,), (1, 0), (5,), (4,), (2, 1), (5,), (1,), (5,), (4, 5), (1,), (1,))",42.842,307.4052,350.2472,3457.00406586389,4198.65402219107,148.10496818974076,1290.68807942245,1438.7930476121908
google,BGLLGBLBGLL,"((6,), (1, 7), (4,), (0,), (1, 7), (5,), (0,), (4,), (0, 7), (4,), (0,))",17.9896,370.4815,388.4711,4398.85741258741,4098.79464664083,79.13368530948247,1518.5275888794647,1597.6612741889471
