graph,order,freq,score
res50,GBGGBBLGGBLBGBBBBG,"((0, 0), (5,), (4, 3), (4, 4), (5,), (6,), (4,), (2, 3), (1, 1), (5,), (5,), (5,), (3, 7), (5,), (7,), (5,), (5,), (3, 5))",3448.1836343923756
res50,BGGGBGGGGGGGBGBGBG,"((4,), (4, 1), (3, 2), (4, 4), (5,), (3, 6), (1, 2), (0, 1), (4, 5), (4, 5), (4, 0), (3, 4), (5,), (0, 2), (5,), (2, 6), (5,), (0, 2))",3448.880015596004
res50,BGGGBBBGGGBLGBGBBG,"((6,), (3, 4), (4, 3), (2, 0), (5,), (6,), (5,), (0, 2), (1, 4), (3, 5), (5,), (4,), (2, 3), (5,), (4, 2), (5,), (6,), (0, 7))",3453.7549941108887
res50,BBGGLGGGGGBBGBBGGG,"((6,), (5,), (4, 3), (4, 4), (5,), (4, 1), (3, 4), (0, 1), (1, 3), (3, 4), (5,), (2,), (2, 4), (5,), (5,), (2, 6), (1, 2), (0, 7))",3457.195967452139
res50,GGGGGGGGGBBGBGBBBB,"((1, 3), (3, 7), (3, 0), (2, 3), (2, 1), (1, 4), (2, 2), (3, 6), (1, 4), (5,), (5,), (2, 0), (6,), (0, 2), (5,), (5,), (5,), (6,))",3458.0043426545717
res50,BGGGBGGGLBGGGBBBBB,"((6,), (0, 7), (4, 5), (1, 0), (5,), (3, 5), (2, 3), (0, 1), (5,), (7,), (1, 1), (4, 5), (4, 5), (6,), (6,), (5,), (6,), (6,))",3458.5210402306307
res50,BGGBBGGGGGGGBGBGGB,"((6,), (4, 7), (2, 5), (6,), (5,), (3, 6), (3, 1), (0, 1), (3, 3), (4, 5), (4, 0), (2, 2), (5,), (0, 2), (5,), (3, 1), (3, 3), (6,))",3458.7695438997257
res50,BBGGBGBGGBBBGBBGGG,"((6,), (5,), (4, 3), (4, 4), (5,), (0, 4), (5,), (0, 1), (1, 3), (7,), (5,), (2,), (2, 4), (5,), (5,), (2, 6), (2, 3), (0, 7))",3459.41204918886
res50,BGGGBGGGLBBGGBBBGB,"((6,), (0, 7), (4, 5), (1, 0), (5,), (3, 5), (2, 3), (0, 1), (5,), (7,), (5,), (4, 5), (4, 7), (6,), (6,), (5,), (2, 6), (6,))",3460.9617369865905
res50,GGGGBBGBGBBGBBBGBG,"((1, 6), (1, 2), (2, 0), (0, 6), (4,), (6,), (3, 1), (5,), (2, 3), (7,), (5,), (2, 0), (6,), (6,), (6,), (4, 2), (5,), (1, 4))",3465.7215349109947
res50,BGGGLBBBGBBGBBBGBG,"((6,), (4, 7), (0, 3), (3, 5), (2,), (6,), (6,), (5,), (1, 5), (7,), (5,), (2, 0), (6,), (6,), (6,), (1, 1), (5,), (3, 5))",3466.5760495502004
res50,BGGGBGBBBBBGBBGBBB,"((6,), (0, 7), (3, 6), (0, 1), (5,), (1, 4), (5,), (5,), (5,), (5,), (3,), (1, 0), (5,), (5,), (3, 3), (5,), (6,), (6,))",3472.115474784183
res50,BLLGBBBGBBBGGBBGGG,"((6,), (5,), (2,), (2, 5), (5,), (6,), (5,), (2, 5), (5,), (5,), (5,), (0, 7), (2, 4), (5,), (5,), (2, 6), (2, 3), (0, 7))",3473.5749687209786
