graph,order,freq,input_time,task_time,total_time,input_power,task_power,input_e,task_e,total_e
google,BGBLBLGLLBG,"((3,), (4, 2), (4,), (0,), (4,), (3,), (2, 6), (2,), (4,), (0,), (4, 1))",154.58,505.5757,660.1557,3321.83179940956,3762.43494613534,513.488759552729,1902.19568159684,2415.68444114957
google,LGGGLLLLGBL,"((5,), (1, 4), (3, 3), (0, 2), (5,), (2,), (1,), (3,), (3, 0), (0,), (3,))",213.911,361.3772,575.2882,3145.86427044842,4171.88397012742,672.934971955893,1507.62374784953,2180.55871980542
google,LGGGLLLLGBL,"((0,), (0, 7), (1, 6), (4, 5), (2,), (5,), (0,), (3,), (0, 5), (2,), (4,))",214.093,362.218,576.311,3149.4593697795,4173.4988866939,674.277204854203,1511.71641974049,2185.99362459469
google,LGGGLLLLGBL,"((2,), (0, 7), (0, 7), (2, 5), (5,), (1,), (5,), (4,), (3, 3), (3,), (2,))",214.037,359.8191,573.8561,3150.65710600832,4184.30375773734,674.357194998703,1505.59241223567,2179.94960723437
google,LGGGLLLLGBL,"((2,), (2, 1), (2, 1), (4, 7), (3,), (5,), (5,), (0,), (0, 6), (3,), (0,))",214.102,363.2531,577.3551,3152.46610514271,4178.91234570618,674.949298043265,1518.00286420604,2192.9521622493
google,LGGGLLLLGBL,"((1,), (2, 5), (2, 6), (0, 7), (0,), (4,), (5,), (5,), (2, 6), (2,), (3,))",214.242,361.0943,575.3363,3157.41833335968,4188.00637362781,676.451618575644,1512.26522988067,2188.71684845632
google,LGGGLLLLGBL,"((5,), (3, 7), (4, 3), (3, 7), (3,), (2,), (5,), (2,), (0, 1), (1,), (0,))",213.852,361.3136,575.1656,3158.44358160741,4188.55111437262,675.439476813908,1513.38048191798,2188.81995873189
google,LGGGLLLLGBL,"((4,), (0, 3), (2, 1), (1, 1), (0,), (0,), (2,), (3,), (0, 0), (7,), (1,))",214.076,360.6635,574.7395,3154.80135115384,4187.42743418861,675.36725404961,1510.25223441048,2185.61948846009
google,LGGGLLLLGBL,"((2,), (1, 7), (1, 5), (2, 2), (1,), (0,), (1,), (5,), (1, 4), (1,), (4,))",213.998,360.7561,574.7541,3161.3851355886,4201.79499942819,676.530096245689,1515.82317699322,2192.35327323891
google,LGGGLLLLGBL,"((0,), (0, 5), (3, 6), (0, 7), (2,), (2,), (2,), (3,), (1, 2), (4,), (1,))",214.049,362.78,576.829,3160.42899585295,4187.71026335334,676.486666133328,1519.21752933933,2195.70419547265
google,LGGGLLLLGBL,"((5,), (0, 4), (4, 5), (3, 0), (4,), (3,), (1,), (5,), (0, 2), (5,), (1,))",214.369,361.1084,575.4774,3160.50320935394,4193.97638333839,677.513912485994,1514.48010142511,2191.99401391111
google,LLBLGGGLBBG,"((4,), (2,), (2,), (1,), (0, 3), (0, 2), (2, 1), (0,), (1,), (3,), (3, 6))",214.414,437.7174,652.1314,3165.10764078655,3897.64171583115,678.643389691608,1706.06559798515,2384.70898767676
google,LLBLGGGLBBG,"((1,), (5,), (4,), (0,), (1, 5), (4, 3), (3, 2), (5,), (4,), (4,), (0, 6))",215.018,423.3649,638.3829,3164.7064470814,3937.08480197103,680.468850838548,1666.82351347798,2347.29236431653
google,LLBLGGGLBBG,"((3,), (2,), (7,), (2,), (1, 1), (2, 7), (0, 7), (0,), (7,), (4,), (0, 1))",214.744,426.1839,640.9279,3162.94354445484,3930.68091407529,679.223148510411,1675.19292161617,2354.41607012658
google,LLBLGGGLBBG,"((5,), (3,), (7,), (0,), (4, 4), (3, 3), (3, 7), (3,), (5,), (6,), (3, 0))",214.507,441.9506,656.4576,3162.96933899336,3891.46759615446,678.47906399945,1719.83643900102,2398.31550300047
google,LLBLGGGLBBG,"((3,), (4,), (6,), (5,), (2, 3), (2, 7), (1, 6), (4,), (4,), (2,), (2, 1))",214.603,424.6688,639.2718,3163.24734279433,3926.560668782,678.842369505693,1667.48780733885,2346.33017684454
google,LLBLGGGLBBG,"((5,), (3,), (3,), (2,), (3, 2), (2, 7), (2, 4), (5,), (0,), (0,), (4, 6))",214.66,422.1152,636.7752,3164.5059554959,3923.04080879906,679.29284840675,1655.97515561438,2335.26800402113
google,LLBLGGGLBBG,"((1,), (4,), (6,), (5,), (3, 3), (0, 5), (3, 1), (0,), (5,), (5,), (0, 5))",214.487,430.1394,644.6264,3158.03289503745,3911.63715661622,677.357001557898,1682.54925956461,2359.90626112251
google,LLBLGGGLBBG,"((3,), (2,), (7,), (5,), (2, 6), (0, 7), (0, 4), (2,), (4,), (4,), (0, 0))",214.497,428.5752,643.0722,3162.6564794014,3917.04547910813,678.380326862162,1678.74854961786,2357.12887648002
google,LLBLGGGLBBG,"((1,), (1,), (1,), (1,), (4, 1), (1, 1), (0, 6), (2,), (1,), (2,), (0, 0))",214.261,418.4581,632.7191,3163.37810638201,3944.77037319706,677.788556451517,1650.72111530433,2328.50967175585
google,LLBLGGGLBBG,"((0,), (3,), (1,), (2,), (1, 6), (1, 5), (0, 3), (4,), (7,), (6,), (4, 3))",214.659,422.7776,637.4366,3160.90538787221,3930.25593527285,678.51678965526,1661.62417170041,2340.14096135567
google,GBLGLGGGGLG,"((3, 0), (6,), (3,), (1, 7), (0,), (1, 2), (3, 5), (0, 4), (4, 1), (5,), (1, 2))",145.395,615.11,760.505,3319.79245521541,3626.01805190815,482.681224026045,2230.39996390922,2713.08118793526
google,GBLGLGGGGLG,"((3, 1), (2,), (4,), (2, 6), (2,), (2, 5), (1, 7), (1, 6), (4, 7), (4,), (1, 0))",145.77,618.1442,763.9142,3319.53343887531,3622.17366250356,483.888389384854,2239.02564086933,2722.91403025419
google,GBLGLGGGGLG,"((2, 0), (3,), (0,), (4, 4), (2,), (1, 7), (0, 2), (1, 4), (1, 1), (3,), (3, 3))",145.233,620.4992,765.7322,3317.52181158703,3621.93190989681,481.813645262219,2247.40585254544,2729.21949780766
google,GBLGLGGGGLG,"((4, 3), (1,), (3,), (0, 1), (5,), (2, 6), (2, 7), (3, 3), (2, 1), (5,), (2, 5))",145.747,616.1197,761.8667,3319.77022865116,3620.51425335216,483.846551515221,2230.67015562105,2714.51670713628
google,GBLGLGGGGLG,"((4, 2), (3,), (3,), (2, 6), (2,), (2, 6), (0, 7), (2, 6), (4, 6), (5,), (1, 3))",146.418,619.0315,765.4495,3319.55012707346,3618.50627560059,486.041890505842,2239.96936754444,2726.01125805029
google,GBLGLGGGGLG,"((0, 5), (4,), (2,), (0, 5), (3,), (3, 0), (0, 6), (0, 4), (1, 4), (0,), (0, 6))",145.728,621.2683,766.9963,3315.18207864361,3616.24433204856,483.114853956577,2246.65796855644,2729.77282251302
google,GBLGLGGGGLG,"((0, 2), (5,), (0,), (4, 1), (1,), (4, 5), (4, 0), (1, 1), (3, 2), (1,), (4, 0))",145.668,618.6325,764.3005,3315.30540535868,3619.7671136402,482.933907787788,2239.30557892902,2722.23948671681
google,GBLGLGGGGLG,"((4, 6), (3,), (2,), (4, 1), (1,), (2, 0), (2, 3), (2, 1), (3, 0), (2,), (2, 6))",145.476,615.6237,761.0997,3317.13251974729,3621.172823492,482.563170442757,2229.27981193759,2711.84298238035
google,GBLGLGGGGLG,"((4, 1), (0,), (4,), (0, 5), (3,), (1, 1), (4, 1), (3, 6), (3, 0), (3,), (0, 3))",145.33,622.6264,767.9564,3315.49730512122,3615.04876713961,481.841223353267,2250.82479970857,2732.66602306184
google,GBLGLGGGGLG,"((3, 3), (3,), (2,), (1, 3), (4,), (0, 7), (4, 3), (0, 0), (0, 6), (2,), (3, 6))",146.015,618.3648,764.3798,3319.86697963003,3618.3176060048,484.750377030678,2237.44024277364,2722.19061980432
google,BLBLLLGGBLL,"((1,), (5,), (0,), (0,), (0,), (0,), (3, 1), (1, 2), (1,), (1,), (4,))",154.966,476.692,631.658,3326.92616294144,3730.47298435472,515.560439766384,1778.28662785802,2293.8470676244
google,BLBLLLGGBLL,"((1,), (4,), (7,), (1,), (5,), (3,), (3, 2), (3, 4), (7,), (5,), (0,))",155.292,475.9853,631.2773,3325.07835825961,3730.48204243454,516.358068410851,1775.65461411282,2292.01268252367
google,BLBLLLGGBLL,"((6,), (4,), (0,), (4,), (2,), (1,), (4, 6), (3, 4), (3,), (0,), (4,))",155.97,472.1415,628.1115,3321.88544403885,3736.05592981293,518.11447270674,1763.94705078577,2282.06152349251
google,BLBLLLGGBLL,"((4,), (5,), (1,), (2,), (4,), (1,), (2, 6), (0, 2), (0,), (1,), (2,))",154.497,480.2832,634.7802,3322.85238982799,3717.97273226741,513.370725671255,1785.67984136613,2299.05056703739
google,BLBLLLGGBLL,"((6,), (3,), (5,), (5,), (4,), (2,), (2, 5), (2, 7), (4,), (4,), (2,))",155.531,465.4417,620.9727,3323.62867099658,3752.13155341026,516.92729082877,1746.39848884292,2263.32577967168
google,BLBLLLGGBLL,"((4,), (1,), (5,), (3,), (2,), (5,), (4, 3), (2, 7), (6,), (2,), (1,))",155.81,471.4874,627.2974,3323.36641015728,3734.98593303765,517.813720366606,1760.9988066045,2278.8125269711
google,BLBLLLGGBLL,"((5,), (1,), (4,), (1,), (5,), (5,), (2, 4), (4, 0), (6,), (2,), (2,))",155.404,467.8027,623.2067,3329.5279028346,3747.90092851635,517.421954212108,1753.27817369246,2270.70012790456
google,BLBLLLGGBLL,"((7,), (5,), (4,), (3,), (5,), (5,), (4, 1), (2, 3), (1,), (0,), (4,))",155.433,464.5452,619.9782,3331.64206544686,3754.71940166895,517.847121158602,1744.23687539218,2262.08399655078
google,BLBLLLGGBLL,"((2,), (2,), (2,), (3,), (5,), (5,), (4, 5), (3, 4), (0,), (2,), (1,))",155.032,477.211,632.243,3323.12219733707,3723.54516262354,515.190280497561,1776.91671060074,2292.1069910983
